lr,la,rho*,T*,rho*_sim,T*_sim,P*_sim,TotEn_sim,thermal_conductivity,T*_sim_std,P*_sim_std,TotEn_sim_std,thermal_conductivity_std
14.0,6.0,0.95,5.3,0.95,5.300190987356322,30.499104022988504,5.990706026436781,14.236972267273249,0.0123114258620018,0.0844140416885874,6.230908688561284e-05,1.9183775742406612
14.0,6.0,0.95,6.0,0.95,6.000347033333333,33.72826864367816,7.538335505747126,13.851642597587125,0.0135177614521792,0.0920109541393925,7.660058547987483e-05,1.4993726914193362
14.0,6.0,0.95,7.2,0.95,7.200273531034482,39.00364435632184,10.146996080459768,16.32816228310987,0.0160990543997837,0.1082248632536479,0.0001102827434882,2.531230370894281
14.0,6.0,0.95,10.0,0.95,9.99988249770115,50.425356862068966,16.08216567816092,14.971750553283607,0.0216686482608935,0.1432867792676648,0.0002607457656173,2.3992111688250533
14.0,6.0,1.0,2.4,1.0,2.3998484160919547,19.31977575862069,-0.641736816321839,13.5383550902554,0.0064584125049494,0.0490076170361736,1.888232979493403e-05,1.0545714534744606
14.0,6.0,1.0,2.8,1.0,2.799836636781609,22.038650114942527,0.3725317613793104,13.34668416810796,0.0073443999617568,0.054892312140165,2.327611517080948e-05,1.0755417220429253
14.0,6.0,1.0,3.8,1.0,3.7997446977011498,28.304109770114945,2.825182535632184,15.03593195475054,0.009567854537863,0.0698138098255189,3.873122177264661e-05,0.4785919518302785
14.0,6.0,1.0,4.6,1.0,4.600203651724138,32.925879528735635,4.726217398850575,15.302279911355347,0.0112717078128705,0.0813128815233234,5.346393460577582e-05,1.375501177248433
14.0,6.0,1.0,5.3,1.0,5.299937913793103,36.75109896551725,6.353472593103449,16.153556757351534,0.0127083400048091,0.0908493339216603,6.771853598650982e-05,1.093004857164682
14.0,6.0,1.0,6.0,1.0,6.000036350574713,40.4239584137931,7.95656984137931,16.01665913969989,0.0142497266078135,0.1009189543319918,8.488081213546303e-05,1.542881677035616
14.0,6.0,1.0,7.2,1.0,7.200674404597702,46.426933977011494,10.65745127586207,16.356730424609545,0.0166348238934718,0.1167217535619949,0.000119842796264,1.972273863089578
14.0,6.0,1.0,10.0,1.0,10.000173737931034,59.359132540229886,16.77758191954023,17.264210816362404,0.0225892070784512,0.1557227902727201,0.0002787838858094,2.1243187026259607
14.0,6.0,1.05,2.7999999999999994,1.05,2.7995289764367812,27.430645652298853,0.5980383102298851,16.919402194134296,0.0076266511095836,0.0591159216544544,2.5701890245122456e-05,2.127565403114824
14.0,6.0,1.05,3.8,1.05,3.799800479310345,34.58152998850574,3.162562691954023,17.876455308960214,0.0099327365412922,0.0750745303692877,4.182593308574876e-05,0.9568641362066238
14.0,6.0,1.05,4.6,1.05,4.600120263218391,39.834224839080456,5.141446548275862,16.94490135286668,0.0115301282484988,0.0862788621124702,5.760305193739661e-05,1.385999915676042
14.0,6.0,1.05,5.3,1.05,5.299198634482758,44.18186911494253,6.832259904597701,17.148055518743764,0.0131089509162209,0.097077662800722,7.387492175464398e-05,2.046826363783496
14.0,6.0,1.05,6.0,1.05,6.000005331034483,48.3489643908046,8.496793987356321,17.491959782663727,0.0144464584911986,0.1067858602873118,9.142682519901966e-05,1.5135798908787903
14.0,6.0,1.05,7.2,1.05,7.200315185057472,55.13924178160919,11.292145954022988,20.985876264554783,0.0173066750344768,0.1263052794114351,0.0001290072915486,3.706371911292551
14.0,6.0,1.05,10.0,1.05,10.000308665900384,69.74368055427841,17.61303454789272,19.81095082052327,0.0230780145793184,0.1659436701032101,0.0002779181479756,3.231405127958928
14.0,6.0,1.1,3.8,1.1,3.7999821804597698,42.11407652873563,3.623980185057471,19.870235296236174,0.0102518381234726,0.0804335476799488,4.6639022140983266e-05,1.796609285392148
14.0,6.0,1.1,4.6,1.1,4.599903304756243,48.067195788347206,5.686753572651605,21.14143165005458,0.0120460084664547,0.0934534938637863,6.497202786641819e-05,1.6168055554326903
14.0,6.0,1.1,5.3,1.1,5.299037932183908,52.982284655172414,7.445217842528736,21.302014948391395,0.0134320058140589,0.1032787308337409,8.159581967965859e-05,1.920446151283738
14.0,6.0,1.1,6.0,1.1,6.000319017241379,57.69009303448276,9.17446178505747,20.358858126690624,0.01517203102798,0.1159473029807811,0.0001000714370057,2.573939030253867
14.0,6.0,1.1,7.2,1.1,7.20014750229885,65.34373289655171,12.070457770114944,22.555138928683803,0.0176935387969656,0.1340568272563287,0.0001392688972722,4.349775494539561
14.0,6.0,1.1,10.0,1.1,9.999389981609196,81.76827195402299,18.60105852873563,22.501026152904625,0.0234578053280313,0.1755459885352317,0.0003043707623806,2.4451182216926077
14.0,6.0,1.15,4.6,1.15,4.600073812643678,57.83190813793104,6.380148925287356,21.637092416166876,0.0126429724379107,0.1014432478022069,6.985229332080644e-05,2.4635671389519604
14.0,6.0,1.15,5.3,1.15,5.299441271264368,63.37113673563218,8.211225457471265,21.94082596402631,0.0141871688881392,0.1129290375497691,8.96012482512601e-05,3.1197947755775393
14.0,6.0,1.15,6.0,1.15,5.999920308045977,68.66437887356322,10.006547770114942,21.900271368247616,0.0156958507906247,0.1243287715722484,0.000113816443374,2.6492407708808456
14.0,6.0,1.15,7.2,1.15,7.199727428735632,77.27668467816092,13.012445540229889,24.51939944353961,0.0182921476861969,0.1436743955372736,0.0001520860196063,2.2292071769924457
14.0,6.0,1.15,10.0,1.15,10.000482106896552,95.68316070114942,19.76771643678161,22.673738715367733,0.0241323291667008,0.1875482195378351,0.0003149041965371,1.879483482583701
14.0,6.0,1.2,4.6,1.2,4.6003116448275865,69.38423662068966,7.243910913793104,22.93044584340844,0.0132715673237446,0.1102270212670007,7.876793090291492e-05,2.211615143362872
14.0,6.0,1.2,5.3,1.2,5.299998821839081,75.58819126436782,9.149377288505748,23.438103015850757,0.0146139630859912,0.120580021037187,9.860550672648458e-05,2.248707665508461
14.0,6.0,1.2,6.0,1.2,6.000372825287356,81.53057899999999,11.01730414942529,26.957418879210586,0.016307791591861,0.1338145750478518,0.0001231545302076,2.9848125724085346
14.0,6.0,1.2,7.2,1.2,7.199222443678161,91.15116337931036,14.13242811494253,26.923277089946843,0.0188801173071801,0.1536034884731366,0.0001644166970029,2.68168754471134
14.0,6.0,1.2,10.0,1.2,9.99974952413793,111.72952689655172,21.125303505747127,28.67285144253552,0.0250351776610687,0.201389257797913,0.0003314399965243,2.264811651823091
15.0,6.0,0.04,4.84,0.04,4.839527386206897,0.1995236020689655,7.080616189655173,1.4234785596335116,0.0022162261372961,0.0006480584346051,1.0046385857726125e-05,0.0275863116130884
15.0,6.0,0.04,7.42,0.04,7.419671862068966,0.3093461155172414,10.97930144827586,2.0669764823638777,0.0026856695669249,0.0008687801339299,1.194902998075521e-05,0.1734290367782167
15.0,6.0,0.05,1.0,0.05,1.0003390306896551,0.0398622602068965,1.099259551724138,0.7723526583908512,0.0041602257117248,0.0003710238878698,1.5472518911137543e-05,0.0284276114633905
15.0,6.0,0.05,1.3,0.05,1.3000618310344827,0.057291281275862,1.6077401896551726,0.647774066074068,0.0034437345648923,0.0003996580997639,1.2560933782438586e-05,0.0188776500143768
15.0,6.0,0.05,1.7,0.05,1.7002957061302684,0.079809883854406,2.2443334394636016,0.6665832372311533,0.0028796392514138,0.0004544527112367,1.0912521010803136e-05,0.0286156443821809
15.0,6.0,0.05,1.8,0.05,1.7999996137931031,0.0853190894482758,2.400002820689655,0.7255791714697211,0.0027947011018821,0.0004740869273819,1.0265982476801338e-05,0.0196843077787159
15.0,6.0,0.05,1.9,0.05,1.900513,0.0909107485862069,2.5560692172413795,1.3418733996693226,0.0027563678914628,0.0004890405108053,1.044579196754368e-05,0.0692053139127127
15.0,6.0,0.05,2.0,0.05,1.9996950448275863,0.0964054796551723,2.709888851724138,0.7150101433653667,0.0026445035185581,0.0004969291068556,1.0207847581769544e-05,0.0455683403785905
15.0,6.0,0.05,2.4,0.05,2.399981379310345,0.1184806251724137,3.326005279310345,1.370479489937754,0.0024522597503078,0.0005613324289083,9.34697303996076e-06,0.115489023444996
15.0,6.0,0.05,4.6,0.05,4.60020385862069,0.238472262413793,6.673723331034482,1.8917095977498988,0.0023806361112764,0.0008695782904819,1.0229969551384002e-05,0.065344555932458
15.0,6.0,0.05,6.0,0.05,6.000577689655172,0.3142739327586207,8.79501784137931,1.8905907853387705,0.0026782498752295,0.0010604944019856,1.2567678591745995e-05,0.0219544732877009
15.0,6.0,0.05,7.2,0.05,7.199859057471265,0.3790457632183908,10.610080298850574,2.0600744896583034,0.002971261111727,0.0012247106795319,3.073323534024055e-05,0.3228762439367398
15.0,6.0,0.05,10.0,0.05,10.000066697701149,0.529708872183908,14.845305025862068,2.3027277214136603,0.0037339108819509,0.0015579730973508,4.983631092607122e-05,0.1460825211919204
15.0,6.0,0.057474,1.11,0.057474,1.109920593103448,0.0517609471034482,1.2358000413793104,0.6091325159004185,0.0042333185305686,0.000463995185936,1.611440465609634e-05,0.0079137270278233
15.0,6.0,0.06,3.96,0.06,3.960125296551724,0.2460749703448276,5.6556492827586204,1.9406145569449669,0.0024701736224536,0.0010304347638258,1.0369312492918154e-05,0.2059984920587839
15.0,6.0,0.06,5.82,0.06,5.819732120689655,0.3689993462068965,8.48012611724138,1.6890915577571497,0.0028741161160767,0.0014102101045402,1.3406893269882067e-05,0.1088013358594826
15.0,6.0,0.06,6.75,0.06,6.750035134482758,0.4302615489655172,9.890963155172413,1.960226311591983,0.0030762197679223,0.001512126301968,1.588843229926025e-05,0.1399621000960176
15.0,6.0,0.06,7.209999999999999,0.06,7.2101,0.4604571817241379,10.588332827586209,2.4914475695878977,0.0033233342184768,0.0016285035848644,4.696667807008306e-05,0.1695339409577408
15.0,6.0,0.06,8.61,0.06,8.611225703448277,0.5524474703448276,12.71175596551724,2.16654515992762,0.0036383542265815,0.001787013010387,4.965141180888686e-05,0.1859649816745162
15.0,6.0,0.06,9.07,0.06,9.068693910344829,0.5824355403448276,13.404742793103445,2.233547804409566,0.0037944606444345,0.0019141156624737,4.9556069484764565e-05,0.2351868669251235
15.0,6.0,0.06,9.54,0.06,9.54023404137931,0.6131771286206897,14.118827551724133,2.7386588883453036,0.0039741114555329,0.0019792231371521,4.514595257524313e-05,0.0969032492207722
15.0,6.0,0.06,10.0,0.06,10.000159610344827,0.6432806496551724,14.815543206896551,2.9296281291490027,0.0041707087411883,0.0020656260801887,5.0167624718175874e-05,0.1314830176707334
15.0,6.0,0.076779,1.01,0.076779,1.0094396951724138,0.0542066273793103,0.8972431927586207,0.8828354989365524,0.0054212057522652,0.0007406519952005,2.6141885047225563e-05,0.0169275345464722
15.0,6.0,0.079347,1.02,0.079347,1.0185136462068964,0.0562452463448275,0.896110964137931,0.5354516509526729,0.0055316625826466,0.0007622387190819,2.6444043444917724e-05,0.0159830964134135
15.0,6.0,0.098529,1.05,0.098529,1.050018179310345,0.0672741418620689,0.805396469310345,0.7767433402895901,0.0060108623528714,0.0010919910264819,3.4932321441274806e-05,0.0156659941648297
15.0,6.0,0.1,1.08,0.1,1.079691248275862,0.0719385592068965,0.857908395862069,0.8560006354440617,0.0058123030674295,0.0011171265536466,3.2638092803932767e-05,0.0469753715632064
15.0,6.0,0.1,1.1,0.1,1.099515149909256,0.0746514643139745,0.89875168061706,0.816730658074872,0.0054913087188199,0.0011022346429557,2.949494950269849e-05,0.1392822593704582
15.0,6.0,0.1,1.3,0.1,1.3005590943965517,0.1009702666551724,1.274591692672414,0.7015624205585342,0.0045968961598814,0.0011511154500067,2.1897173239923645e-05,0.053172000704069
15.0,6.0,0.1,1.4,0.1,1.4000543413793105,0.1135909143260188,1.44731203322884,0.9958246420465966,0.0043235726281509,0.0011731748753158,1.9348711068588744e-05,0.1528393116968878
15.0,6.0,0.1,1.5,0.1,1.5001808551724138,0.1262107713793103,1.6162244137931034,0.9831205793263816,0.0041347739476538,0.0012130210967841,1.844697656956983e-05,0.0302016360595066
15.0,6.0,0.1,1.6,0.1,1.5996253724137932,0.1385270220689655,1.7812639931034482,0.8093914408077154,0.0040299683383115,0.0012740347265705,1.7384714752509107e-05,0.089279769851169
15.0,6.0,0.1,1.7,0.1,1.6995977413793104,0.1509386006896551,1.9447924344827592,1.29964364794915,0.0038978172621062,0.0013006674874598,1.5640984977959617e-05,0.1652349692304242
15.0,6.0,0.1,1.8,0.1,1.800262108965517,0.1632566067586206,2.107151667586207,1.199262481774083,0.0037278311357173,0.001335340316747,1.5558403318442075e-05,0.0884934618201459
15.0,6.0,0.1,1.9,0.1,1.899872719795658,0.1754649387867177,2.266861424648787,1.1063988799796325,0.0035525511580107,0.0013850640261177,1.4849811611577591e-05,0.1835777499019176
15.0,6.0,0.1,2.0,0.1,2.0002842415708812,0.1877136870498084,2.426680628735632,1.0188976932253806,0.0034768125156812,0.0014334474126265,1.442306193644025e-05,0.1219887505768461
15.0,6.0,0.1,2.4,0.1,2.3999708843813385,0.236154684137931,3.056055773022313,1.1669896528682429,0.003256774817976,0.0016031910743932,1.3174277382438736e-05,0.1675046543891007
15.0,6.0,0.1,3.8,0.1,3.800173122281167,0.4032753073740053,5.22161632811671,1.6331803493765322,0.0031574147054662,0.0021775866134976,1.2710833952053797e-05,0.1831395001094392
15.0,6.0,0.1,4.6,0.1,4.600217775562219,0.4977878035232383,6.449508330284857,1.74088091343416,0.0032681068902964,0.0024863191342516,1.3782963284361898e-05,0.1918699831106839
15.0,6.0,0.1,5.3,0.1,5.299971594581281,0.5801249273891625,7.521252541379311,1.9722838941183705,0.0035109258385888,0.0027634499433225,1.5303264966062738e-05,0.2023715614182324
15.0,6.0,0.1,6.0,0.1,6.000831337931034,0.66215599,8.593016324137931,1.6410286258861602,0.0037263708168844,0.0030097695681966,1.7486162768233613e-05,0.0994350145282161
15.0,6.0,0.1,7.2,0.1,7.20016492835249,0.8021530767943804,10.425702978288632,2.3020481338589893,0.0041572813638628,0.0034665696041164,3.6592589166116106e-05,0.2192941995960006
15.0,6.0,0.1,10.0,0.1,9.999805475862068,1.1267977086206895,14.698556862068966,2.773787807341977,0.0054605301514741,0.0045851480405285,5.32239552442426e-05,0.1894698203765703
15.0,6.0,0.113948,1.11,0.113948,1.1088997689655171,0.0816669187586206,0.8153346741379309,0.6863512725586101,0.0059756524205068,0.0013715712182353,3.564848439388079e-05,0.0810258363625682
15.0,6.0,0.12,1.04,0.12,1.0407393827586209,0.0716862875172413,0.6072950844827586,1.010225463630401,0.0074607794412308,0.0015580329755796,6.0799520425196446e-05,0.0935972614716007
15.0,6.0,0.12,1.12,0.12,1.1199605793103449,0.0856989542068965,0.7931986948275862,0.6935472460235492,0.0060201581412039,0.0014718704056602,3.765682132924702e-05,0.0283909146240077
15.0,6.0,0.15,1.1,0.15,1.098993729310345,0.0896929629310344,0.5237148487931035,0.8970322778814388,0.007410529000049,0.0022091021953518,6.199689383306456e-05,0.081531585100311
15.0,6.0,0.15,1.3,0.15,1.2999281186206897,0.1337116189655172,0.9497055873793104,0.9544911322355466,0.0056085647600004,0.0021853137216197,3.2028777491917424e-05,0.1270449225209369
15.0,6.0,0.15,1.4,0.15,1.3999992124137932,0.1547783675862068,1.134575452413793,0.9628875875099424,0.0051090752010616,0.0022079393960473,2.6887917639089188e-05,0.1655704814841109
15.0,6.0,0.15,1.5,0.15,1.5001231655172416,0.1755607318620689,1.3121014593103446,0.8809612557336267,0.0047282397835441,0.0022810215254003,2.392269838429144e-05,0.0544803173288278
15.0,6.0,0.15,1.6,0.15,1.5998441316091956,0.1959987493103448,1.4840002988505747,1.1758871659313772,0.0045199802162936,0.0022829841936986,2.1685623689387008e-05,0.1362841866041472
15.0,6.0,0.15,1.7,0.15,1.6999627418719214,0.2164655114285714,1.6529709206896557,1.125938554843655,0.0044169496828416,0.0024610036830527,2.051266855675007e-05,0.1012661687656222
15.0,6.0,0.15,1.8,0.15,1.7994753896551725,0.2365419462068965,1.8185158551724137,0.9627879543118366,0.0042471357091014,0.0025073773090331,1.877389632733171e-05,0.1159653129126849
15.0,6.0,0.15,1.9,0.15,1.90001756,0.2568521419999999,1.9837996041379315,1.0268438848119232,0.004085626821721,0.0025988718165318,1.781262577154384e-05,0.069208033550795
15.0,6.0,0.15,2.0,0.15,1.9999089294827588,0.2769289051551723,2.1466294096551723,1.21474745381908,0.0039594678675181,0.0025789528335117,1.7191238887527325e-05,0.1597698186868492
15.0,6.0,0.15,2.4,0.15,2.4000967628352488,0.3565345486590038,2.7884174900383143,1.2044502461134254,0.0036878686714526,0.0029682858479622,1.5446382526527687e-05,0.0545435966294259
15.0,6.0,0.15,2.7999999999999994,0.15,2.799893166666667,0.4353695222413793,3.420881132183908,1.2048582230423923,0.0035409911932275,0.0032301246755094,1.4513602704313062e-05,0.062687620836253
15.0,6.0,0.15,3.8,0.15,3.800051348275862,0.6303213887356321,4.983936787356322,1.9025811080400572,0.0035932862742476,0.0039718102340127,1.3988119164840724e-05,0.2493982696614009
15.0,6.0,0.15,4.6,0.15,4.60008040591133,0.7846752853694581,6.225986941871922,1.8805826223714104,0.0039172179389789,0.004634689721379,1.570068007367809e-05,0.2258757582087674
15.0,6.0,0.15,5.3,0.15,5.299589524137931,0.9187317489655172,7.308899437931034,2.3235517982132783,0.0041759540119428,0.0051155179295424,1.7904377215920114e-05,0.3809432755474581
15.0,6.0,0.15,6.0,0.15,6.001261843260187,1.0523808777429466,8.393300291222571,2.2613240154788823,0.0045237887548451,0.0056430901672824,2.0630924406369062e-05,0.1937445560310909
15.0,6.0,0.15,7.2,0.15,7.20022002586207,1.2793076530172414,10.243914672413792,2.714372731498554,0.0050923038630202,0.0064536382358596,2.6762012713015427e-05,0.269559651539675
15.0,6.0,0.15,10.0,0.15,9.999777365335753,1.804761747005445,14.558510054446462,3.078642830963897,0.0066274057857941,0.0083726482302541,6.81230735573633e-05,0.2668088568706271
15.0,6.0,0.17,1.12,0.17,1.1196967344827586,0.0981609886551724,0.4290853162068965,0.9024068642455126,0.0074876523901104,0.0027055166086666,6.93752016632836e-05,0.0377499245728678
15.0,6.0,0.17,1.21,0.17,1.2094956275862068,0.1216344506896551,0.639699535862069,0.9645877679713876,0.0063562996582846,0.0026423481048867,4.5021957275203355e-05,0.0290213168615447
15.0,6.0,0.170422,1.11,0.170422,1.1081186344827585,0.095112611689655,0.3980663658620689,0.8992481348208425,0.0076774073653762,0.0027929356490255,6.942023949629484e-05,0.0271052891722826
15.0,6.0,0.179383,1.11,0.179383,1.1105210862068964,0.0967441832068965,0.3365695396551724,1.2910571833773874,0.0080382293815036,0.0029962560020881,8.425722872958264e-05,0.2115249362933656
15.0,6.0,0.18,1.14,0.18,1.140360444827586,0.1055536853793102,0.4131898575862068,1.1275712454839213,0.007599203089203,0.0029814571720986,7.095152862808082e-05,0.1396296055595234
15.0,6.0,0.194545,1.17,0.194545,1.1711040379310345,0.1173355513793103,0.391098704137931,1.1805713969961689,0.0071492283036934,0.0033503855949458,6.552663025275883e-05,0.0396593038751892
15.0,6.0,0.195956,1.22,0.195956,1.2211022172413792,0.1331493924137931,0.4963230137931035,1.1325194234210294,0.0065904153188475,0.0033029955593681,5.4506185579196856e-05,0.1237003186105723
15.0,6.0,0.2,1.3,0.2,1.3001421091954022,0.1588676545402298,0.6385116271839081,1.289619378086578,0.0060684469931515,0.0034462229787619,4.040190139853875e-05,0.0532745845403916
15.0,6.0,0.2,1.3999999999999997,0.2,1.3996851413793103,0.1893388410344827,0.831373020689655,1.0639999884675877,0.0054102984292451,0.0035182122300284,3.312088491882866e-05,0.0190394729871877
15.0,6.0,0.2,1.5,0.2,1.500026445141066,0.2196076387774294,1.016001660815047,1.2332716284134724,0.0051675964561406,0.0035891333415441,2.810070000668568e-05,0.1107956918309689
15.0,6.0,0.2,1.6,0.2,1.600441072413793,0.2497248106896551,1.1941417793103448,1.2529983588830502,0.0049502600920791,0.0036039195840198,2.5559073055596187e-05,0.050795343274378
15.0,6.0,0.2,1.7,0.2,1.6998311810344828,0.2792870043965517,1.366386563362069,1.3166558844482468,0.0046094604952726,0.0037591470946489,2.3088483384875902e-05,0.1513308649427949
15.0,6.0,0.2,1.9,0.2,1.9000895738916257,0.3383442982142856,1.704519541995074,1.353344715237668,0.0043057989934628,0.0039721838986228,2.0055024037885133e-05,0.1629375859799399
15.0,6.0,0.2,2.0,0.2,1.9999615509127788,0.3676727944827586,1.8703696464503043,1.334946535136714,0.0042405157617407,0.003979019055921,1.8768117863380165e-05,0.0980742223120272
15.0,6.0,0.2,2.4,0.2,2.3998213735632183,0.4840759881609194,2.522346043678161,1.527130793641967,0.0038688762855832,0.0045940070539066,1.674100683490238e-05,0.2194297017339506
15.0,6.0,0.2,2.7999999999999994,0.2,2.8002466068965517,0.5992743844827587,3.164468683908046,1.5121634481629416,0.0038190167797952,0.0050235281881932,1.514701276099444e-05,0.1456971220501951
15.0,6.0,0.2,3.7999999999999994,0.2,3.800205881609195,0.8832653989367816,4.747284298563219,1.8683047455721544,0.0039967172818971,0.0061672374045964,1.5069793323571616e-05,0.1876154266655662
15.0,6.0,0.2,4.6,0.2,4.600023806896552,1.107428600530504,6.003663021220159,2.24587845363826,0.0043821381269294,0.0072283950184208,1.7096383658110256e-05,0.2285731949426721
15.0,6.0,0.2,5.3,0.2,5.300168379673321,1.3019431372050818,7.09987690108893,2.1320588255265793,0.0047151455563057,0.0079958710227195,2.0293017134173387e-05,0.2869765461400709
15.0,6.0,0.2,6.0,0.2,6.000202459096314,1.494831688466112,8.19383773507729,2.4944952866335175,0.0051722658270529,0.008763560191884,2.3597150375078744e-05,0.2557341043030003
15.0,6.0,0.2,7.2,0.2,7.200171964890282,1.82334800031348,10.0664401661442,2.80971956579449,0.0059092774012925,0.010105034994131,3.76668228036377e-05,0.3023323454577703
15.0,6.0,0.2,10.0,0.2,9.999050434482758,2.5799309379310347,14.42575455172414,2.941783079152508,0.0077491105422124,0.0129198774292469,7.587574772796815e-05,0.1437009243945003
15.0,6.0,0.205027,1.12,0.205027,1.118276448275862,0.1012976172758619,0.17745632,1.1969755357759675,0.0087121336887452,0.0039676680001309,0.0001035235941365,0.0870180445468622
15.0,6.0,0.22,1.12,0.22,1.118524734482759,0.1017689835172413,0.0706012524482758,1.4225753733893542,0.0094602494246976,0.0044623154938045,0.000126288526446,0.1018178066421473
15.0,6.0,0.25,1.3,0.25,1.3001205094373869,0.1794511270235934,0.339667934337568,1.4130989475495157,0.006247277978962,0.0050369987732084,4.765517288245699e-05,0.1723414471909566
15.0,6.0,0.25,1.3999999999999997,0.25,1.3998065149425287,0.2207555250862068,0.539904644367816,1.114786946682576,0.0056317293394562,0.0049674176982813,3.6561520889509664e-05,0.1016523484076425
15.0,6.0,0.25,1.5,0.25,1.4997235494252876,0.2617766525287356,0.7275969662068966,1.3651670279627937,0.0052502035213845,0.0050405362460884,3.0229783742532626e-05,0.1114680712614251
15.0,6.0,0.25,1.6,0.25,1.6000072494252875,0.302788128045977,0.908982731302682,1.1735512400767512,0.0049641465110851,0.0052218651916994,2.6043345778742175e-05,0.0780473883271277
15.0,6.0,0.25,1.7,0.25,1.7000887887931035,0.3434022839367816,1.0852432612068963,1.269884716648389,0.0046575147683566,0.0052671842429481,2.3946309007312e-05,0.1067325835065003
15.0,6.0,0.25,1.8,0.25,1.799595425143678,0.3838070208477011,1.257325502729885,1.302330253357986,0.0044246427760296,0.0054629695021845,2.1693092860659883e-05,0.2235428209872654
15.0,6.0,0.25,1.9,0.25,1.9001643881093937,0.4244080192984542,1.4283245255648038,1.41935101130123,0.0042983030939073,0.0056024777184529,1.9813040999334612e-05,0.11482111953609
15.0,6.0,0.25,2.0,0.25,2.000334763157895,0.4644820501270417,1.596821920689655,1.3518623908684362,0.0042200623004602,0.005691847735695,1.9621058676767432e-05,0.2113717486866747
15.0,6.0,0.25,2.4,0.25,2.399844611844078,0.6239935520089955,2.257705807196402,1.470927577641426,0.0040090198210823,0.0064044727822837,1.597351521498126e-05,0.2569827736249009
15.0,6.0,0.25,2.7999999999999994,0.25,2.7998778554597705,0.781924767816092,2.907581557183907,1.5756669185819927,0.0039268413505627,0.0071892887862335,1.4801935386675432e-05,0.1622023309934581
15.0,6.0,0.25,3.8,0.25,3.799975141594827,1.1704356556034483,4.510737966163793,2.202886302267092,0.0043372868438058,0.008768263034786,1.5879887922012136e-05,0.2396432470140676
15.0,6.0,0.25,4.6,0.25,4.599428455172414,1.4758169137931034,5.782048637931035,2.1773672639248285,0.004652037445055,0.0098625619495743,1.9061453852457792e-05,0.1533809157243635
15.0,6.0,0.25,5.3,0.25,5.299659295320197,1.7406572773399014,6.891647508374384,2.7171736485619333,0.0053184521567081,0.0113174173337326,2.1445589311162768e-05,0.3623353076551645
15.0,6.0,0.25,6.0,0.25,6.000433089655173,2.003424325862069,8.00019062413793,2.6782036356731305,0.0057919098516457,0.0124253371303864,2.6530453895991093e-05,0.2112357393293874
15.0,6.0,0.25,7.2,0.25,7.200745463218391,2.448637906896552,9.895313222988506,2.787172963289183,0.006619601672773,0.0141214974302823,3.4681204524217964e-05,0.2361311041008382
15.0,6.0,0.25,10.0,0.25,10.000267113793104,3.469651696551724,14.30469872413793,2.851471059804853,0.0089155653977556,0.0184727280151531,8.814769996657325e-05,0.3438954496672006
15.0,6.0,0.25906,1.17,0.25906,1.1691519413793106,0.125076304137931,-0.0178514640689655,1.5010621750949575,0.0077052351217972,0.0053806145145873,8.377750205328665e-05,0.1477308641718282
15.0,6.0,0.27,1.12,0.27,1.1204004896551725,0.1025163728965517,-0.2500307910344828,1.6319623140649808,0.0097093939836495,0.0064828942978624,0.0001535092679019,0.0507963044634439
15.0,6.0,0.27,1.21,0.27,1.2097528448275865,0.1448551703448276,0.0217283544827586,1.5937498652137445,0.0073162905698662,0.0057692917975616,7.078107835206854e-05,0.0947292722992067
15.0,6.0,0.29,1.12,0.29,1.1197911586206897,0.101784281275862,-0.37387197,2.1676903748676684,0.0098342240454307,0.0076803514873541,0.0001449050674592,0.1434771401192181
15.0,6.0,0.3,1.3,0.3,1.2994771510971783,0.198132281504702,0.0530463057617554,1.220516440834383,0.0062283934442161,0.006734968626524,4.843288355274259e-05,0.1560003566869357
15.0,6.0,0.3,1.4,0.3,1.3999589103448276,0.2520631527991885,0.2556156851926978,1.5805820617985813,0.005519383674412,0.0067477446787958,3.586138652901175e-05,0.1089329800926605
15.0,6.0,0.3,1.5,0.3,1.5001013206896552,0.3060657743103448,0.4458178205172413,1.3283602172383078,0.005072180195009,0.006830953077603,2.9301251818790724e-05,0.0933697002623197
15.0,6.0,0.3,1.6000000000000003,0.3,1.600071445689655,0.3597619340229885,0.6284015494971266,1.4794142104566512,0.0047454563460818,0.0069359176116377,2.5462528528586275e-05,0.1651645544800494
15.0,6.0,0.3,1.7,0.3,1.700071178448276,0.4133729395977011,0.8065622521695403,1.7053620551060646,0.0045806393829009,0.0070405130626945,2.2771297579662835e-05,0.187556474610393
15.0,6.0,0.3,1.8,0.3,1.8001088717241378,0.4668566507586207,0.981221231724138,1.593075861322368,0.0044174252227702,0.0072639476415555,2.0535804012427032e-05,0.1042438886897128
15.0,6.0,0.3,1.9,0.3,1.9000589647214856,0.5200485095755969,1.153416529442971,1.6295255621347404,0.0043293016166927,0.0073282800701686,1.8923732819122667e-05,0.2338438934146147
15.0,6.0,0.3,2.0,0.3,2.0002083893416924,0.5730858842946708,1.323877657366771,1.6361125813023008,0.0042000368446017,0.0076487143264237,1.803191229677353e-05,0.160038663603797
15.0,6.0,0.3,2.4,0.3,2.4001856443965517,0.7837418209770116,1.9934174357758616,1.6699288897928384,0.0040161873217965,0.0084574960732876,1.5385851604502658e-05,0.1688594460376372
15.0,6.0,0.3,2.8,0.3,2.7999060255172417,0.9915977492413792,2.651291145517242,2.072834644573387,0.0040572270838103,0.0093738905827571,1.4409483091449944e-05,0.1455787555543889
